app_name	review_text	category
Bank Neo	APK bagus sy jujur sy senang tapi masih banyak yg harus di pelajari sy suka apk ini walaupun pinjaman sy di tolak	Positif
Bank Neo	Terimakasih atas respon cepatnya, semoga tidak terulang kembali dan semakin rajin melakukan pengecekan. Kaget karna tiba2 saldo lenyap dan brkali2 login bahkan reinstall. Syukur skrg saldo sudah kembali...	Positif
Bank Neo	Bgst verifikasi wajah aja dipersulit anj dikira ini wajah kenapa perasaan normal dan ga terhalang cahaya dll dsr aplikasi anj	Negatif
Bank Neo	Uang saya lenyap akhirnya , di tarik gak bisa , selalu saldo tidak mencukupi padahal di saldo utama ada meskipun gak banyak tapi menurut saya masih bisa untuk di tarik , tapi kenapa selalu saldo tidak cukup ,.	Negatif
Bank Neo	Eror ga bisa di pake dalih jaringan eror isi saldo gaji selama 7 bulan lagi😭😭	Negatif
Bank Neo	jelek qris tolak terus	Negatif
Bank Neo	Bermanfaat dalam setiap kemudahan	Positif
Bank Neo	Sering eror, jadi bikin panik, mending jangan taro uang banyak di neo bank bahaya banget, mau komplain ke cs ada nya cs digital langka banget kantor offline nya. Himbauan saja kepada semuanya!	Negatif
Bank Neo	ABC	Positif
Bank Neo	Kenapa harus buat akun bank baru?	Negatif
Bank Neo	bagaimana ceritanya kok saldo saya hilang gk bisa di akses di suruh buat rek baru?	Positif
Bank Neo	Mohon bantuannya CSR Neo , saya diminta utk melakukan pembukaan rek kembali krn rekening lama keterangannya tdk support utk transaksi , mohon fu-nya segera krn saya ingin melakukan transaksi urgent, terima kasih	Negatif
Bank Neo	Hari ini kenapa disuruh buat rekening baru padahal sudah ada rekening lama? Dan pas buat rekening baru kok gagal teruss, mana saldonya nggak bisa di transfer ke rekening lain lagi.	Negatif
Bank Neo	Saldo tiba2 hilang. Bukan maen, nominalnya jutaan hilang lebur. Yg d deposit juga hilang. Tolong dong jangan kek gitu	Positif
Bank Neo	Aplikasi yang aneh. Habis transaksi e-wallet, saldo hilang rekening jg suruh bikin baru. Coba diturutin gagal katanya koneksi buruk.	Negatif
Bank Neo	Saya kehilangan saldo saya tanpa sebab!	Negatif
Bank Neo	sudah normal thanks .. saya kira hilang uang saya	Positif
Bank Neo	Bank neo ini knpa ya, jadi mulai ngerasa ga aman skrng.	Netral
Bank Neo	kak ko saldo tiba tiba hilang yah . malah disuruh buka rekening baru	Negatif
Bank Neo	Aplikasi gak bisa di buka, di suruh bikin rekening baru tapi gagal terus	Netral
Bank Neo	aplikasi ky ee , isi saldo lama , ada saldo nya susah di buka , di suruh buka rekening baru tp sistem dalam pengembangan, saldo saya gimana ini ? penipuan kah ?	Negatif
Bank Neo	Kak kenapa saya login kok saldo 0 rp dan tidak bs dimasukan ke neo saya Tolong bantuan nya	Positif
Bank Neo	Kak ini gimana yah ko disuruh bikin akun baru yg lamanya saldo ku hilang gimana ini kak waduhhh uangku itu solusinya gimana ini	Negatif
Bank Neo	kenapa iki apk nya ?? pas sudah login kok saldo saya 0 ???? gilak hilang uang berjuta juta gara2 aplikasi eror	Negatif
Bank Neo	Rekening saya kok tiba² gak bisa dibuka ? Ada saldonya pula	Negatif
Bank Neo	Kenapa ini kok saldo kosong? Dan suruh buka rekening baru? Padahal sebelumnya baik baik saja. Tolong penjelasannya!	Netral
Bank Neo	mohon maaf, untuk hari ini bank neo sedang bermasalah yah?,, soalnya saldo saya dan no rek saya tiba2 hilang,, masih ada saldo saya sekitar 1 juta lebih,, jangn sampee hilang min	Negatif
Bank Neo	Buka rekening baru yang dimaksud seperti apa ? Mau buka setuju selalu coba lagi ? Saldo di neobank gak bisa dilihat jadi 0	Negatif
Bank Neo	Tolong uang saya hilang di bank neo, 1,5 juta sampai sisa 0, ini uangnya ke mana?	Netral
Bank Neo	tranfer gagal lebih dari 24 jam dana belum balik ke saldo. tolong kalau Chat Via Cs tuh dibales bukan diem aja awalnya doang bagus	Negatif
Bank Neo	Baru saja tmbh saldo. Tiba2 saldo rp0 . Kata nya suruh buat rekening baru. Rekening lama tidak di dukung apl. Maksudnya gimana? Terus saldo ku tadi hilang gitu? Makin aneh, suruh verifikasi wajah mulu	Negatif
Bank Neo	End dah eror cok aung ku.hilang	Positif
Bank Neo	Infonya min Saldo di neobank kosong itu gimana	Negatif
Bank Neo	Habis top up gak bisa dibuka...pas bisa dibuka saldo nya jadi 0 😭😭😭	Negatif
Bank Neo	Bnc kenapa akun saya rekening lama hilang, disitu ada saldo saya 2juta. Bagaimana cara memulihkan nya ??	Negatif
Bank Neo	Kembalikan saldo saya masih 5 juta tiba tiba menghilang habis semua ga ada yg tersisa dan rekeningnya juga hilang	Negatif
Bank Neo	Uang ku hilang 😭 habus update buka aplikasinya pake no hp yang sama eh malah disuruh buka tabungan lagi, malah masih ada saldo lagi di tabungan sebelumnya	Negatif
Bank Neo	ini kenapa gangguan.. gk mau masuk2 login rekening saya. jgn bilang ini scam !!!	Negatif
Bank Neo	Knpa disuruh buka rekening baru dan rekening lama tidak berfungsi saldo didalam nya bagaimana	Negatif
Bank Neo	Ini gimana? Susah login, sekali login hari ini 27 maret 2024 pukul 12.29 malah saldo ilang, dan nomor terdaftar tidak memiliki rekening tabungan.. Sekian lama percaya neo buat nabung+Merchant QRIS ternyata sistemnya kaya gini.. Bikin kapok	Negatif
Bank Neo	Kok koneksi gagal terus, selalu login ulang. Ini gimana saya udah percaya taruh dana ke neo,saya jadi takut taruh uang di sini tolong di perbaiki segera saya mau pindahkan semua uang saya.	Negatif
Bank Neo	Saya kurangi bintangnya ini. Kenapa daritadi pagi saya log in tidak bisa(?). Malah ada puzzle keamanan(??). Ada saldo di situ loh.. wifi rumah malah pakai. Bukan kuota. Di mode pesawat bolak-balik juga ke kuota tidak bisa ke log ini ini hari 27 Mar 2024/ 12:23 wib.	Netral
Bank Neo	Kenapa error lagi, padahal ada saldo di rekening, dan saya belum menggunakan nya ,ko saldo tidak ada, malah di suruh buka rekening baru lagi	Negatif
Bank Neo	Saya ad kendala pembayaran. Dan minta perpanjang tenor..atau perubahan malah gx bisa..saya email ke pihak neo bank. Karana saya seperti itu gx lari dari tanggung jawab..membayar cicilan.	Negatif
Bank Neo	apklikasi ini knp gak bisa masuk .gagal terus..aplksi tambh parah iror ..sbrpa nilai uang ddalamnya juga gak bakal bisa di ambil mau logen ja gak bisa mau masuk apkLikasinja tekmbali trus berkalix² muhun di perbaiki. ya skrng sy kasih bintang ★¹ ja	Negatif
Bank Neo	Maap buat PT bank neo.saran saya karna Aya kerja di pasar GK bisa pinjam karna GK ad BPJS dan NPWP. TOLONG LAU BISA DARI 1 JT KEBAWAH BISA PINJAM TANPA SYARAT ITU.	Positif
Bank Neo	Mau log in pasti pake kode otp Mulu..mana kode a GK di kirim2 lagu	Negatif
Bank Neo	"Kenapa saya tidak menerima"" otp biasanya cepet tapi ini lama banget"	Negatif
Bank Neo	Apk ga jelas masak verifikasi wajah selalu gagal gajelas	Negatif
Bank Neo	Minus pinjaman doang... selalu ditolak klo minjem	Positif
Bank Neo	Transaksi digital dan investasi semakin mudah	Positif
Bank Neo	Pengajuan Limit pinjaman ku di tolak, padahal, data data sudah di isi dgn benar. Skor kredit masih bagus riwayat Tunggak an pinjaman tidak ada... Aneh💩🐖🐒🤮🤮	Negatif
Bank Neo	Sangat sangat tidak jelas, biaya admin Rp 2.500 itu yg sangat mengganggu, enak klw 1 x 1 bln biaya 2.500 muncul, tidak jelas kadang ada tiap kali transfer, kadang ada tiap kali tambah saldo. Parah mangkin kedepan mangkin sering muncul biaya admin. Uninstal dlu sudah tidak jelas	Negatif
Bank Neo	Sudah pasti bintang 5 utk Bank Neo. Dengan bantuan pinjaman dari bank Neo, Alhamdulillah usahaku berjalan lancar. Pelan2 meski usaha kecil, insya allah berkah. Poin juga alhamdulillah sll ada. Doa harapan ke depan saya bisa mnjd milyader nasabah yg menabung di bank neo.	Positif
Bank Neo	untuk provinsi Aceh, wilayah kota Langsa Kok gakada ya? tolong admin di perbaiki	Negatif
Bank Neo	Jadi ragu untuk selalu menggunakan neobank. Karena, masa gara-gara kesalahan sandi beberapa kali harus nunggu sampe seharian baru bisa balik lagi. Kan bisa minimal tunggu 5 menit atau 30 menit. Kenapa harus seharian? Wahh jangan-jangan ada udang di balik batu. Dah lah pindah aja ke Seabank	Negatif
Bank Neo	QR toko susah bgt bikin nya foto berulang ulang tdk bisa.. sdh ada yg bantu skrng sdh bisa pakai QR Neo bank	Positif
Bank Neo	Susah banget tuk verifikasi wajah tuk 2 menit itu gagal	Negatif
Bank Neo	sulit banget mau daftar doang anjir	Negatif
Bank Neo	Sering sy pakai perputaran pdhl.. namun ketika lgi butuh pinjaman malah tak pernah di acc.. jd no recomend skrg makai nya.. jd malas nyimpan di neobank lgi karna tdk bs menjadi mitra disaat membutuhkan paylaternya/pinjaman nya malah gk di acc.. mengecewakan sekarang ganti ke bank sebelah yg langsung bs ngasih pinjaman jg kartu kredit... Bye-bye neo welcome UOB	Negatif
Bank Neo	Itu dulu kalo bagus baru kasih 5	Negatif
Bank Neo	Saya sudah lama pake Neobank. Menariknya, nomor hp kita adalah nomor rekening di Neobank. Alhamdulillah sangat memuaskan, tidak pernah ada kendala.	Positif
Bank Neo	Ini gmna uangku 1,3 sudah 8hari blm masuk jga ke saldo neobank ku dari bank BCA sedangkan dari BCA resmi SDH jelas masukkkk	Negatif
Bank Neo	Saldo yang saya transfer ke bank lain ga masuk masuk, proses lambat	Negatif
Bank Neo	Ya gtu lah	Positif
Bank Neo	Aplikasi terbodoh hati hati lebih baik jangan pinjam atau gunakan aplikasi neo kalau tidak anda rugi sendiri...SCAM	Positif
Bank Neo	Nggak bisa masuk akun udah 10 kali coba gara gara verifikasi wajah gagal terus	Negatif
Bank Neo	Gak jelas Login kok gak bisa² Padahal password nya udah bener Asuu	Negatif
Bank Neo	Terimakasih pihak neo bank sudah membenarkan kerusakan pada aplikasinya..semoga tetep makin majuu	Positif
Bank Neo	sekarang layanan nya makin payah saya deposito udah jatuh tempo belum masuk2	Positif
Bank Neo	App nya sudah lumayan bagus senoga kedepannya lbh baik lg	Positif
Bank Neo	👍	Positif
Bank Neo	"Aplikasi tidak dapat di buka dan selalu muncul peringatan ""aktivitas tidak wajar terdeteksi"" padahal tidak ada aktivitas terlarang yang dilakukan."	Negatif
Bank Neo	Dipengaturan ada pengaturan bebas login setelah diaktifkan kok minta kata sandi lagi untung inget saya kata sandinya. Kenapa aturan gak bner. Ya mending ga usah diaktifin kunci bebas login nya kalo terus minta kata sandi mah. Saya kurangi bintangnya lah payah	Netral
Bank Neo	Pertamanya bagus kesini nya jelek pinjaman selalu tepat waktu limit gak naik2 pas naik limit gak bisa pinjam alesannya skor kredit anda belum memenuhi syarat aneh kan ini apk tolol yakin	Negatif
Bank Neo	Diharapkan untuk segera update terbaru dan kalau Isa ada kartu fisiknya juga ya min, karena saya ga setiap waktu pegang hp... Kartu fisik bisa dipesan di customer service Neo bank ini dan diantarkan kerumah dgn biaya ongkos kirim yg tidak terlalu mahal... Dan bisa dipakai di bank nasional maupun internasional juga	Positif
Bank Neo	Makasih	Positif
Bank Neo	neobank sekarang gk asik TF VA kena admin 3000 lagi,gk kaya dulu gratis	Netral
Bank Neo	TOLOL KALI LAH KAU	Negatif
Bank Neo	Salam ya Salam sehat selalu amin	Positif
Bank Neo	Aplikasi yg terbaik	Positif
Bank Neo	Sangat bermanfaat	Positif
Bank Neo	Dulu mudah sekali buat ambil pinjaman,,sekarang mau pinjam lagi di tolak terus,,padahal udh ada notif buat ambil limit,,tapi gk bisa,,maaf saya kurang respek dengan neo yg sekarang,,makin jelek	Negatif
Bank Neo	bikin va aja harus kena admin, makin payah nih	Negatif
Bank Neo	Tidak bisa login error di verifikasi wajah setelah ganti hp	Positif
Bank Neo	Sudah cukup bagus, memudahkan transaksi transfer dan terima dana. Mohon kalau bisa gratis biaya admin bulanan atau perkehil lah..	Positif
Bank Neo	Mantapp appnya...simple	Positif
Bank Neo	Ok god	Positif
Bank Neo	Rekomended, aplikasinya tidak pernah error.	Positif
Bank Neo	Neo yang skrng udh ga jelas ga kaya neo yang dulu kalo tf gratis dan top up gratis skrng top up aja bayar	Negatif
Bank Neo	Alhamdulillah..smoga selalu amanah.. aamiin allohumma aamiin 🤲👍	Positif
Bank Neo	terlalu banyak yg di syarat kan, orang tidak punya npwp tidak bisa pinjam, auto copot aja	Negatif
Bank Neo	Bahaya!!!!! Nk comen🤣 Ada yang berhasil meretas foto saya... Kemudian di share di gb chat... Dan tulisannya maling BH. Buat apa BH saya mailing? 🤣🤣🤣 Chat ke cs blom ada penyelesaian. Uda pm tp ga di balas	Negatif
Bank Neo	Salah kata sandi masuk padahal baru dibuat dan pas tetap dibilangnya salah..baru habi itu coba 24 jam lagi katanya trus ku uninstallah males pake aplikasi burik.	Negatif
Bank Neo	Pinjaman tunai sama.paylaterny ga di setujui..mending delete aja	Negatif
Bank Neo	Upgrade ke bisnis utk dpt barcode qris selalu ditolak dg alasan nama toko tidak sesuai Ya gpp, toh pake qris kena potongan juga, langsung uninstall apk ini,	Negatif
Bank Neo	Katanya ngajak temen dapet saldo 20rb kok saya udah ngajak temen masuk pake kode referal saya ga masuk uangnya	Negatif
Bank Neo	Nice	Positif
Bank Neo	Mudah murah	Positif
Bank Neo	Saya ingin mengaktifkan neobank saya kembali,namun akun/no hp nya sudah tidak aktif bagaimana solusinya?agar saya bisa membuka neo bank saya kembali	Positif
Bank Neo	Jumat 220324, 23.34 Jozz...	Positif
Bank Neo	Sangat menguntung	Positif
Bank Neo	Goks	Positif
Bank Neo	Semoga amanah dan berkah	Positif
Bank Neo	Maf ka apk saya ko eror terus ya udah 1minggu gimana ya	Negatif
Bank Neo	Aplikasi gak bagus pembukaan rekening aja gagal terus padahal sudah sesuai dengan ketentuan	Negatif
Bank Neo	"Aplikasii BNC digital ini keren banget sih.. Sesuai dengan kebutuhan di Era digital dan modern saat ini, semua layanan ada didalamnya, simple dan praktis, banyak promo dan gratis transfer. ""Nikmati kemudahan layanan perbankan dalam 1 genggaman"" Sukses terus Bank Neo Commerce"	Positif
Bank Neo	Aplikasi nya sbnrnya sngt bagus dan sngt recomendasi bgt buat pnghasilan hnya 1 yg prlu di perbaiki dl fitur undang tmn saya undang tmn 2 orang kode sudah dimasukin tp mlh ga masuk tlong di perbaiki lg fitur undang tmn nya ka hnyaa itu yg ingin saya smpekan terimakasih	Positif
Bank Neo	buka neobank ga bisa masuk , malah memuat terus ga masuk masuk	Negatif
Bank Neo	Sudah 5tahun menggunakan apk bank ini alhamdulillah lancar no problem Tolong Acc pinjaman saya min🙏😇	Positif
Bank Neo	top	Positif
Bank Neo	Neo bank aplikasinya cukup membantu, dan semoga kedepan nya makin lebih meningkat	Positif
Bank Neo	Keren banget pokoknya	Positif
Bank Neo	Live chat lama bales nya Butuh waktu berapa jam bales satu chat Tidak ada solusi	Negatif
Bank Neo	sudah cukup lama pakai neo bank dan tidak pernah kecewa...semua layanan yg serba sat set dan banyak diskon juga reward nya...koin dan hadiah cek in pun cukup menguntungkan. seandainya neo ada ATM fisiknya kaya bank² lain.untuk permudah tarik tunai..lebih TOP lagi..dan kendala topup di minimarket kalo mau topup 500k ke selalu mengalami kendala itu di perbaiki pasti MANTUL neo.. menurut saya itu aja si poin minusnya.. terima kasih neo..	Positif
Bank Neo	udah mulai males gue	Negatif
Bank Neo	Ok sipp dah	Positif
Bank Neo	Qris bisnis malah d batalkan sepihak,	Negatif
Bank Neo	Top up pulsa jadi lambat sih	Negatif
Bank Neo	Tolong kmbalikan saldo saya . Saya barusan mau tarik tunai , . Udah dpt kodenya ekh mlah pas mau di tarik sudah brkurang saldonya sedangkan yoken sudqh tdk berlaku lagi .	Negatif
Bank Neo	Neo pinjam produk tak jelas. Pembayaran lancar tanpa ada tunggakan, pas tagihan da lunas mau Ngajukan pinjaman baru, tiba tiba pengajuan di tolak. Emang tak punya otak produk Neo bank nii.. terkutuk lah kau	Negatif
Bank Neo	Bagus	Positif
Bank Neo	Sekarang tidak seperti dulu lagi. Lebih susah cari koin.	Netral
Bank Neo	Aplikasi mudah digunakan cocok untuk anak muda pencari cuan...🙂	Positif
Bank Neo	Aplikasi ini kenapa hadiahnya gak pernah berupa uang tunai di akun ku ada nya berisi kupon aja biasanya hari ke 3 dn 7 klo dulu ada klo skarang minimal ada transaksi nya trus	Negatif
Bank Neo	Hy kak, mohon maaf, gimana yah cara aktifkan akun saya yg di blokir Terimakasih	Positif
Bank Neo	"knp ga ba dipulihkan akun neobank saya? padahal nik KTP udh bnr. disaat udh trima kode OTP dan saya klik lanjut. slalu muncul tulisan """"kami mendeteksi ada aktivitas berisiiko tinggi. dan disuruh hub CS neobank. apa ah ga ada bantuan live chat? apk ini harusnya baa mempermudah pengguna jika nomor hilang atau ga aktiv lagi. krna keamanan apk ini pakai vermuk((verifikasi muka/wajah) bantu dgn live chat dong spya bs pulihkan akun dan bs pk neobank lagi."	Negatif
Bank Neo	Saya coba cari menu untuk pembuatan kartu debit virtual di menu rekening tapi tidak di temukan bisa di infokan..	Netral
Bank Neo	Gw sarini jagan pakai aplikasi ini karena penipuan ATM di bank hangus hilang karena aplikasi ini gw saranin jangan dipakai	Negatif
Bank Neo	Coba dulu	Negatif
Bank Neo	Mau Ganti Nomor lama karena Hilang Dibilang Aktifitas Mencurigakan 🤣🤣🤣 Padahal Akun punya saya, Data Pass dan Lengkap Tiba mau Ganti nomor Keluar Peringatan 🤣🤣🤣 Lawak Memang	Negatif
Bank Neo	Setelah pembaruan. Saya memasukan katasandi selalu salah. Sangat mengecewakan.	Negatif
Bank Neo	Sekarang beda neo gak kayak dlu untuk transaksi selalu ke potong 2500 rupiah dan untuk pinjaman nya sekarang semakin sedikit	Negatif
Bank Neo	Mending gak usah buka rekening apalagi pakai bank ini, daripada nyesel karena saldo ilang entah kemana	Negatif
Bank Neo	Aplikasi nya sih bagus. Cuma satu masalah. Login HARUS SELFIE, lah kalo kamera rusak. Ga ada jalan lain. Hrs beli HP baru. Suek kan lu	Negatif
Bank Neo	Banyak dramanya, silahkan yg mau pake apknya mangga klo aku sendiri cukup kasih B1 aja	Negatif
Bank Neo	Selain free admin dan free transfer, Fitur makin lengkap, mulai dari beli reksa dana sampe beli token listrik. Belum lagi ada qris yang ngasih potongan setiap pembelian di merchant yang kerjasama. Tambah Kereeen sekarang ✨💖	Positif
Bank Neo	Sangat puas	Positif
Bank Neo	Cukup puas.. Kamrin melakukan pengaduan untuk ganti no.. Dan langsung d respon cepan	Positif
Bank Neo	Bismillahirrahmanirrahim semoga bermanfaat amiiin	Positif
Bank Neo	Ok mantap	Positif
Bank Neo	Aplikasi no recomend	Negatif
Bank Neo	Ok	Positif
Bank Neo	Apakah Bank ini legal aman.tidk seprti roht ai investasi yg lagi scam	Positif
Bank Neo	Saya kasih rate bintang 3 karna saya kecewa kemarin saya undang teman udah kyc udah acc tapi gadapet reward sayang banget setelah di selidiki ternyata ada bug undang teman hadeuh di updet bukan nya nambah bagus malah nambah rusak	Netral
Bank Neo	Daptar selalu gagal padahal ktp bagus gk ada yg rusak. Tolong dong di perjelas	Netral
Bank Neo	Kenapa saya buka rekening sampai 10x percobaan tidak bisa, kemudian dibantu oleh costumer service sangat membantu	Positif
Bank Neo	Bagus	Positif
Bank Neo	Gagal	Negatif
Bank Neo	Pernah cairkan JHT lewat neobank tp saldo gk masuk padahal di apkl jmo udah berhasil terkirim	Negatif
Bank Neo	TOLONG DI INFORMASIKAN YANG TEPAT FITUR NEO BISNIS SALDO MASUKNYA JAM BERAPA!	Negatif
Bank Neo	Perusahanan ini merugikan data saya	Negatif
Bank Neo	Parah sih .. lebih baik jangan di instal , parah banget sistemnya, baru daftar aja udah minta verifikasi wajah, wajar sih bisa di mengerti. Tapi setiap keluar dari aplikasi kenapa harus login lagi saat masuk aplikasi? Padahal kan udah di daftar dan verifikasi wajah. Malas juga sih kalau setiap masuk aplikasi harus login terus dan verifikasi wajah terus	Negatif
Bank Neo	Mantap	Positif
Bank Neo	Udah lama prosesnya... Pinjem baru pertama udh langsung ditolak	Negatif
Bank Neo	Bagus user friendly, bunga cair setiap hari, gratis transfer 25/bulan, rekomendasi banget. Masukan Kalo bisa gratis transfer kesemua bank sebulan 30x atau lebih lah, biar aku pakai NeoBank terus untuk transaksi bisnis online saya	Positif
Bank Neo	Buat apa limit pinjaman gede ,tapi pas pengajuan selalu di tolak gak jelas banget jadi tambah males pakai aplikasi ini	Negatif
Bank Neo	Lancar	Positif
Bank Neo	Neo bank emang oke.mantap.buat minjam uang gampang.aplikasi mudah.gampang di ACC.	Positif
Bank Neo	Kenapa selalu gagal untuk mengajukan pinjaman sedangkan saya pakai apk ini sudah lama sekali.. Mohon bantuan nya	Netral
Bank Neo	Masih dalam tahap percobaan	Netral
Bank Neo	Kenapa ketika update yg baru ini mau masuk akun masalah jaringan trus , biasanya gak gitu gan??	Positif
Bank Neo	Kecewa banget saya sudah undangan teman ko gak masuk ke saldo saya sedangkan saya undang teman bayar mereka sama aja dong saya di bodohi dengan aplikasi Neo Bank, saya sudah undangan 3 orang bayar mereka 30k tapi saya gak dapat apa-apa	Negatif
Bank Neo	Respon cs cepat saya mengajukan pemulihan akun pada hari minggu hari senin bisa langsung diproses dan saya sudah bisa login ke akun saya kembali terimakasih	Positif
Bank Neo	Tolong hapus akun saya ,karna saya tidak bisa daptar pinjaman . Karna harus pake bpjs/npwp. Mohon dihapus akun saya. Terima kasih	Negatif
Bank Neo	SIPUT WKW	Negatif
Bank Neo	Bongan	Negatif
Bank Neo	Tdk bisa mendownload aplikasi ini	Negatif
Bank Neo	Kalau tidak niat kasih pinjaman tidak usah spam	Negatif
Bank Neo	Ini saya tfr uang ke bca. Uang nya gk masuk. Komplain ke cs live chat gk ada kejelasan .. isi data terus ulang2 .ini gmn sihhh.. respon dong.. mau Komplain di persulit. Tinggal cek doang	Negatif
Bank Neo	kecewa pengajuan tapi penarikan limit gk bisa ,, padahal sudah melakukan sesuai syarat	Negatif
Bank Neo	Halo kak..bantuannya dong Saya ganti perangkat.. Ketika saya mau login kenapa verif muka gagal terus..... tolong saya.....terimakasih	Positif
Bank Neo	Aplikasi nggak jelas, uang saya gabisa diambil 1juta	Negatif
Bank Neo	Kenapa ktp sy kalian pakai? Padahal sy tdk pernah meminjam uang di bank neo ini,tolong bertanggung jawab kalian menyalahgunakan ktp saya	Negatif
Bank Neo	Bagus sangat membantu..	Positif
Bank Neo	Gimana sih nih?! Setelah pinjaman dilunasi, limitnya jadi tidak tersedia?! Payah!!!	Negatif
Bank Neo	Lumayan bagus	Positif
Bank Neo	"Agak kecewa ya... Beli pulsa listrik di jam 11 malem ga masuk"".... Padahal listrik sdh mati, masak harus nunggu smpe jam 1 Bru masuk token listriknya... Mau langsung hubungi cs lewat aplikasinya ga bisa...."	Negatif
Bank Neo	Verifikasi muka gagal mulu susah bneer ribet	Negatif
Bank Neo	Tolong dong pelayanan nya diperbaiki lagi masa gara-gara jarang buka aplikasi Neobank harus verifikasi muka ulang pelayanan yang sekarang kurang ramah tidak seperti dulu lagi walaupun jarang buka aplikasi Neobank nya ketika ingin login hanya menggunakan gestur pola bukan verifikasi muka	Negatif
Bank Neo	Neobank handal digital finance joss banget tidak mengecewakan	Positif
Bank Neo	Sangat memuaskan nasabah	Positif
Bank Neo	Selama ini belum ada kendala	Positif
Bank Neo	Apkikasi sampah	Negatif
Bank Neo	APK RUSAK,, verifikasi wajah gagal trus,, GA USAH di INSTAL cuma bikin RIBET.	Negatif
Bank Neo	hati-hati sobat bank ini hanya untuk sarana para penipu,lebih baik di bank yang nyata dan jelas.dari pada di bank onlain,saya sudah kena tipu,dan gak bisa urusnya.	Negatif
Bank Neo	Fitur beli pulsa, neo fortune dan dunia neo tidak bisa digunakan lagi	Negatif
Bank Neo	Apa ini	Positif
Bank Neo	Susah sekali buat login , verifikasi wajah udah terang masih aja nggak bisa	Positif
Bank Neo	Sudah jatuh tempo malah ditambah lagi jatuh tempo	Negatif
Bank Neo	Aga kcewa transfer bang Neo ke bank lain dana tidak sampay.tapi laporan trkirim sampe skarang transaksi TF dana Tidak ktrima.laporan sudah makin kmari makin buruk bankneo	Negatif
Bank Neo	selalu ditunggu kemudahannya kembali	Positif
Bank Neo	Tolong dong saat kirim ke e-wallet kasih nama yang di tuju	Positif
Bank Neo	Coba	Negatif
Bank Neo	Pembayaran lancar ga pernah tlat ,tpi giliran mau minjem lagi di tolak trus padahal lagi butuh banget	Negatif
Bank Neo	Pertama kali login langsung disuruh foto ktp ,sama isi data Apakah benar,,,	Negatif
Bank Neo	Setiap mau login verifikasi wajah gagal mulu	Negatif
Bank Neo	Transfer antar bank dari jam 1 malam sampai skarang masih dalam proses,harus nungguh 24 jam,ya kalo lagi butuh gimana?saran,harusnya kalo gangguan segera di batalkan tidak harus nungguh 24jam😏	Negatif
Bank Neo	Jadi bintang 1 aplikasi cupu bin payah tbtb keluar sendiri gajelas	Negatif
Bank Neo	Selalu gagal verifikasi wajah 😑	Negatif
Bank Neo	Pinjaman tidak bisa digunakan aplikasi Neo bank error	Negatif
Bank Neo	Gak niat banget	Negatif
Bank Neo	gw pernah punya bank neo enak wlpn saldo di biarin gak kurang gak ilang tapi malah bisa nambah karena dpt bunga. tapi sayng akun saya trdaftar di HP yg hilang dan yah saya gbcsa bikin akun neo lagi karena KTP saya udah tercantum di neo. paling uang saya udah jutaan kali yah di neo wkwkwk	Positif
Bank Neo	untuk aplikasi ini saya suka banget makasih neo bank selalu kosisten, kalau ada yg baru Download boleh masukin no reveralnya ( RFRLC2 ) dan jangan lupa langsung menabung ya temen2 salam sukses	Positif
Bank Neo	Saya transfer berhasil tapi tidak masuk ke penerima sampai sekarang awas hati² zona merah ini	Negatif
Bank Neo	Bank Very good	Positif
Bank Neo	Gratis Transaksi mohon di tingkat-kan lagi dan bunga bank Digital di naik-kan. Neobank semakin hebat 🫰	Positif
Bank Neo	Sebenernya aplikasinya bagus, tpi kalo mau pinjaman disuruh log-out jmo, jadi gak worth it	Netral
Bank Neo	Bintang 1 dulu.. saya konsumen lama ga jaminan, saya pernah pinjem juga, tidak ada gagal bayar apalagi telat bayar lunas sblm waktu nya, sewaktu waktu pinjam lagi verifikasi wajah tapi gagal terus kata nya skor nya rendah?! penilaian darimana? OJK atau Aplikasi nya... boleh cek kena ada BI Checking gak? hehehe... terpaksa auto unistall	Negatif
Bank Neo	Aplikasi bank digital terbaik,walaupun pengajuan pinjaman saya di tolak gpp,yang penting kebutuhan transaksi seperti transfer yang gratis.	Positif
Bank Neo	"Saya ngga pernah pinjam tapi saya kena Bleklist di bank gara"" App Ini 😡"	Negatif
Bank Neo	Bagus sih. Keamanan penting tp fitur selfie nya bikin ribet kalo pas bermasalah dg kamera. Harus ganti hp baru. Anjir	Negatif
Bank Neo	Neobank bagus.. Tp,sayang pinjemannya sangat singkat hanya 3 bulan saja, Ngak 6 bulan Apa lebih Gito.. Tolong di perpanjang lagi jangan 3 bulan singkat...	Positif
Bank Neo	Sanagat menikmati masa Menabung yang seru dan menguntungkan ya pakai neobank	Positif
Bank Neo	Mantap euy ...	Positif
Bank Neo	::S.BC.N72::NEOBANK saya rasakan setelah mengundang sekian beberapa teman,, dan hasilnya saya lebih suka yang dahulu,, bonus langsung cair kalau sekarang masih baanyakk sayaratnya,, semoga dengan ulasan ini NEOBANK lebih optimal dalam membagikan bonus dan promonya tanpa harus memlaui beberapa sayarat yang lebih syulittttt... SUKSES SELALU BUATT NEOBANK	Positif
Bank Neo	Verifikasi poto ktp salah mulu kocak gua Poto udah bener-bener jelas padahal	Negatif
Bank Neo	aneh banget gabisa buka rekening	Negatif
